          Pi       NnzSnp      SigmaSq            S       ResVar       GenVar     SigmaSqG          hsq 
  0.00869952        24318  0.000271627    -0.150365      6.59097      1.58571      2.43201     0.206887 









  0.00533315        15029  9.54225e-05    -0.325332      7.16555     0.655502     0.665756    0.0855232 









  0.00540519        15045  8.47329e-05    -0.332263      7.16859      0.60354     0.602289    0.0787438 






   0.0200175        56212  3.12966e-05   -0.0576287      7.12544     0.673108     0.662198    0.0878202 









   0.0201438        56288  3.10261e-05   -0.0687344      7.11226     0.665642     0.664835    0.0868462 









   0.0202621        56760  3.05483e-05   -0.0803873      7.13775     0.670892     0.667409    0.0875312 









   0.0204512        56984  3.00869e-05   -0.0825901      7.11765     0.662421     0.662661    0.0864259 









   0.0205497        57560  2.95346e-05    -0.089011      7.13048     0.657335     0.661223    0.0857623 









    0.020589        57902  2.92476e-05   -0.0808102      7.08954     0.656809     0.652407    0.0856937 









   0.0206864        58200  2.99854e-05   -0.0873325      7.10687     0.676136     0.673043    0.0882153 









   0.0211977        58947  2.92072e-05    -0.100325      7.09887     0.685258     0.675966    0.0894055 









   0.0213867        59959  2.92517e-05   -0.0984283      7.11022     0.681686     0.679443    0.0889394 









   0.0207321        57807  2.95702e-05   -0.0838112      7.08318     0.664728      0.66339    0.0867269 









   0.0207256        58360  2.91357e-05   -0.0842118      7.11255     0.666092     0.654984    0.0869049 









   0.0208988        58711  2.88612e-05   -0.0675828      7.12848     0.655696     0.642687    0.0855486 









   0.0205453        57549  2.93362e-05   -0.0788986      7.14761      0.65908     0.648554      0.08599 









   0.0201664        56400  2.86013e-05   -0.0689716      7.12312     0.625983     0.618324    0.0816719 









   0.0203353        56996  2.88114e-05     -0.07414      7.14566     0.639584     0.630163    0.0834464 









   0.0202069        56308  2.96211e-05   -0.0507916      7.11193     0.629511     0.628101    0.0821322 









   0.0206465        57579  3.06838e-05   -0.0414693      7.06395     0.665004     0.662531    0.0867629 









   0.0202097        56526  3.11203e-05   -0.0483238      7.12635      0.67623     0.660506    0.0882276 









   0.0204749        57687  3.04397e-05   -0.0624643      7.08276     0.664455     0.665425    0.0866913 









   0.0206445        57991  2.92981e-05   -0.0879074      7.12657     0.661404     0.658845    0.0862933 









   0.0206705        57932  2.82743e-05    -0.105958      7.11189     0.647031     0.637618     0.084418 









   0.0209607        58674  2.82235e-05    -0.089111      7.12604     0.650525     0.643258    0.0848739 









   0.0211234        59322  2.76033e-05    -0.114893      7.09096     0.641936     0.647731    0.0837532 









   0.0215104        60338  2.82747e-05    -0.103408       7.1175     0.661626     0.664849    0.0863223 









   0.0211679        59454  2.86597e-05   -0.0947315      7.10551     0.670201     0.661421     0.087441 









   0.0213391        60160  2.89414e-05   -0.0918345      7.13545     0.684484     0.667576    0.0893045 









   0.0217079        60772  2.82609e-05    -0.100742      7.11128     0.668331     0.668673    0.0871971 









   0.0221989        62047  2.78837e-05      -0.1051      7.10128     0.675985     0.675483    0.0881956 









   0.0226335        63452  2.76279e-05    -0.113366      7.10608     0.686481     0.690205     0.089565 









   0.0225189        63040  2.75622e-05    -0.146762      7.08183     0.706731     0.701955    0.0922071 









   0.0224854        62705  2.69134e-05    -0.149879      7.08151     0.694757     0.683044    0.0906448 









   0.0227639        63998  2.64022e-05    -0.147502      7.10104     0.686856     0.683692    0.0896139 









   0.0223733        62554  2.62307e-05    -0.137095      7.10539     0.667081      0.66607     0.087034 









   0.0222624        62150   2.6827e-05    -0.126905      7.09494     0.666345     0.660319    0.0869379 









    0.021796        60965  2.67026e-05    -0.126181      7.14405     0.660108     0.647777    0.0861242 









   0.0223477        62760  2.54923e-05    -0.120621      7.11299     0.653245     0.634744    0.0852287 









   0.0221665        62504  2.61391e-05    -0.129734      7.09989     0.657981     0.650652    0.0858467 









   0.0220751        61699  2.62388e-05    -0.124603      7.08799     0.652506     0.639807    0.0851323 









   0.0220553        62144  2.74749e-05    -0.105048      7.13905     0.690851     0.672123    0.0901352 









   0.0218344        61002  2.81375e-05    -0.092924      7.10549     0.664939      0.66657    0.0867544 









   0.0217115        60881  2.73034e-05   -0.0827296      7.13701     0.643233     0.642316    0.0839225 









   0.0217835        60899   2.8764e-05   -0.0659659      7.10681     0.678562     0.672018    0.0885319 









   0.0223058        62161  2.88109e-05    -0.058392      7.11365     0.679857     0.677148    0.0887008 









   0.0219056        61921  2.94772e-05   -0.0350379       7.1062     0.674225     0.690955     0.087966 









    0.021018        59252  3.01102e-05   -0.0325581      7.09001     0.661417     0.666457    0.0862949 









   0.0211517        59179  2.97765e-05   -0.0219096      7.12332     0.657678     0.654255    0.0858071 









   0.0208747        58517  3.08594e-05  -0.00604056      7.13347     0.658372     0.662034    0.0858976 









    0.021301        59197  3.11497e-05    0.0327156       7.0857      0.65055     0.654636    0.0848772 









   0.0208795        58567  3.13324e-05     0.043239      7.12262     0.652546     0.648725    0.0851376 









   0.0214182        59713  3.02193e-05    0.0457667      7.11887       0.6456      0.63224    0.0842313 









   0.0211992        59265  3.08011e-05    0.0569129      7.09204      0.64381     0.639242    0.0839978 









   0.0210914        58919  3.13851e-05    0.0429916      7.09122     0.654943     0.655348    0.0854503 









   0.0210286        59062  3.23048e-05    0.0421793      7.14295     0.673842     0.673513    0.0879161 









   0.0210847        59265   3.1355e-05    0.0202476      7.12292     0.675962      0.66618    0.0881926 









   0.0210676        58916  3.17467e-05     0.023236      7.12026     0.666121     0.669299    0.0869087 









   0.0207597        58363  3.16296e-05     0.011306      7.08232     0.663366     0.667086    0.0865492 









   0.0204971        57379  3.19216e-05    0.0102854      7.10677     0.658803     0.659624    0.0859539 









   0.0205138        57592  3.15764e-05   0.00370684      7.08727     0.662726     0.660158    0.0864657 









   0.0204968        57215  3.23533e-05    0.0272652      7.14308     0.664635     0.673203    0.0867148 









   0.0202002        56653  3.22394e-05    0.0294152      7.10284     0.656619     0.653472    0.0856689 









   0.0203979        56657  3.29063e-05    0.0307483      7.09599     0.665063     0.663415    0.0867707 









   0.0198132        55766  3.19809e-05    0.0244824      7.12346     0.645169     0.635157     0.084175 









   0.0197082        54993  3.08924e-05    0.0154267      7.14406     0.617229     0.611715    0.0805297 









    0.020008        56263  3.14009e-05     0.015869        7.131     0.638666     0.636594    0.0833266 









   0.0201026        56581  3.10123e-05  -0.00639621      7.11173     0.648272     0.643509    0.0845799 









   0.0198338        55034  3.25725e-05  -0.00386201       7.0857     0.653088     0.651215    0.0852083 









   0.0194091        54812  3.33898e-05    0.0043761       7.1189     0.659244     0.663328    0.0860115 









   0.0192438        53900  3.33734e-05  -0.00870578      7.09379     0.657398     0.655413    0.0857706 









   0.0194727        54285  3.35311e-05   0.00358589       7.1284     0.661752     0.658863    0.0863386 









   0.0194602        54480  3.38778e-05  -0.00351931      7.10191     0.668466     0.671293    0.0872146 









   0.0192477        54033  3.30784e-05   -0.0171516      7.09686     0.660823     0.653779    0.0862175 









   0.0193702        54611  3.28624e-05   -0.0110813      7.09378     0.680686     0.660465     0.088809 









   0.0195663        54913  3.23523e-05   -0.0190879      7.11358     0.649799     0.654886    0.0847791 









   0.0197018        55099  3.18033e-05    -0.026441      7.12885     0.654578      0.64986    0.0854027 









   0.0197225        55477  3.28664e-05   -0.0273523      7.14333     0.673699     0.676002    0.0878973 









   0.0195477        54763   3.2947e-05   -0.0277783      7.08479     0.673442     0.669689    0.0878638 









   0.0191586        53655  3.32459e-05   -0.0178415      7.14209     0.653955     0.660627    0.0853213 









   0.0195327        54513  3.28167e-05   -0.0297098      7.11278     0.661632     0.665973    0.0863229 









   0.0197059        55434  3.13831e-05    -0.030905      7.13527      0.66223     0.654554     0.086401 









   0.0201536        56351  3.08892e-05   -0.0152018      7.15888     0.641871      0.64332    0.0837447 









   0.0207737        58057  3.14191e-05   -0.0237553      7.10669     0.684895     0.679033    0.0893581 









   0.0203878        57545  3.11211e-05  -0.00564613      7.09529      0.65532     0.652978    0.0854995 









   0.0201201        56661  3.18061e-05   0.00963469      7.13174     0.649633     0.654763    0.0847576 









   0.0198486        55757  3.26424e-05   0.00224012      7.11646     0.668528     0.663989    0.0872227 









   0.0194818        54639  3.29281e-05    0.0172352      7.15038     0.650605     0.645499    0.0848843 









   0.0198518        55415  3.22899e-05  5.70095e-05      7.11635     0.650042      0.65219    0.0848108 









   0.0202114        56306  3.37785e-05   0.00157694      7.08531     0.694376      0.68646    0.0905951 









   0.0201643        56093   3.3128e-05   -0.0291952      7.11729     0.698411     0.691926    0.0911215 









   0.0205146        57511  3.18948e-05   -0.0315042      7.11608     0.685052     0.682365    0.0893786 









   0.0209005        58523  3.20384e-05   -0.0334306      7.10182     0.687699     0.699243    0.0897239 









   0.0208945        58431  3.07633e-05   -0.0413323       7.0914     0.678782     0.670555    0.0885606 









   0.0206919        57705  3.05755e-05   -0.0438156      7.08547     0.669887     0.659518       0.0874 









   0.0206208        57732  3.09009e-05   -0.0248616      7.14132     0.664757      0.66359    0.0867307 









   0.0205026        57718  3.10955e-05  -0.00818803      7.11395     0.661269     0.656778    0.0862756 









    0.020089        56420  3.18847e-05   0.00787913      7.12823     0.658863     0.654791    0.0859617 









   0.0201222        56297  3.15392e-05    0.0116239      7.12527     0.647104     0.644628    0.0844275 









   0.0197865        55391  3.12096e-05   0.00402312      7.15495     0.634276     0.625022    0.0827539 









   0.0195702        55044  3.18422e-05  -0.00363837      7.12949     0.633115     0.636506    0.0826023 









   0.0194755        54165   3.2957e-05   0.00127417       7.0994     0.656192     0.652587    0.0856133 









    0.019138        53396   3.3519e-05    0.0141798      7.11463     0.648436     0.647128    0.0846014 









   0.0193984        54092  3.41207e-05  -0.00164229      7.10056     0.678181     0.675147    0.0884822 









   0.0191924        53596  3.38481e-05   -0.0179066      7.10638     0.673018     0.667077    0.0878085 









   0.0188943        52828  3.38758e-05  -0.00166405      7.10701     0.660664     0.653792    0.0861967 









   0.0187611        52752  3.41226e-05   -0.0137484      7.16466     0.663442     0.659712    0.0865591 









   0.0190704        53092  3.32651e-05   0.00594719      7.11722     0.650826     0.638283    0.0849131 









   0.0190674        53565  3.31466e-05   0.00660313      7.13214       0.6549     0.649936    0.0854447 









    0.018876        52961  3.40004e-05    0.0109374       7.1451     0.660227     0.649045    0.0861397 









   0.0189639        53143  3.31364e-05   0.00338477      7.12185     0.651883     0.643256    0.0850511 









   0.0186937        52167  3.45852e-05   0.00126317      7.11426     0.649946     0.654606    0.0847983 









   0.0183358        51274  3.50743e-05  5.64875e-05      7.12699     0.649517     0.650722    0.0847423 









   0.0181134        51024  3.47727e-05   -0.0133409      7.15067     0.647628       0.6546    0.0844959 









   0.0183414        51554  3.52334e-05   -0.0169226      7.10525     0.665404     0.670133    0.0868152 









   0.0181597        51035  3.51978e-05   -0.0119835      7.11463     0.667187     0.669322    0.0870478 









   0.0177918        49849  3.57958e-05  -0.00227293      7.11655     0.651203     0.659346    0.0849623 









   0.0177453        49836  3.53248e-05  -0.00219512      7.11115     0.651274     0.639499    0.0849715 









   0.0180057        50341  3.50565e-05  -0.00716904      7.11175     0.656005     0.646155    0.0855889 









   0.0184122        51189  3.46842e-05   -0.0142045      7.10204     0.657732     0.651363    0.0858141 









   0.0189245        53026  3.39436e-05   -0.0191779      7.06816     0.677273     0.664766    0.0883636 









   0.0187467        52550  3.41313e-05   -0.0233239       7.1592     0.671533     0.663369    0.0876148 









   0.0183946        51166  3.48969e-05   -0.0165065      7.11171     0.660222     0.655346    0.0861391 









   0.0186051        51863  3.38813e-05   -0.0169307      7.12595     0.661331     0.649938    0.0862837 









   0.0184751        52087   3.4192e-05   -0.0160398      7.10385      0.65963     0.652064    0.0860618 









   0.0184537        51929  3.37944e-05  -0.00146112      7.14549     0.643375     0.644491     0.083941 









   0.0179526        50015  3.44565e-05    0.0126819      7.13473     0.623822     0.622526      0.08139 









   0.0183088        51110  3.51409e-05   0.00929191      7.15532      0.66104     0.652465    0.0862458 









   0.0184048        51428  3.50511e-05    0.0101631      7.08388     0.655147     0.651239    0.0854769 









   0.0185511        51623   3.4018e-05   -0.0209365      7.14678     0.656829      0.64706    0.0856963 









   0.0187686        52288   3.4531e-05   -0.0313366      7.14484     0.671936     0.674011    0.0876674 









   0.0187932        52722  3.38109e-05   -0.0358502      7.10919     0.665115     0.665144    0.0867774 









   0.0182453        50904  3.33568e-05   -0.0283003       7.1276     0.643034     0.631417    0.0838966 









   0.0180916        50589  3.30533e-05  -0.00735257      7.13158     0.633166     0.615399    0.0826091 









   0.0181745        50869  3.28735e-05   -0.0143704      7.11284     0.623605     0.614416    0.0813616 









   0.0186476        52768  3.22731e-05   -0.0173206      7.15142     0.637784     0.628995    0.0832115 









   0.0188826        52686  3.26293e-05   -0.0282126      7.10629     0.656064     0.639746    0.0855966 









   0.0196573        54906  3.18317e-05    -0.065429      7.11767     0.664159     0.662797    0.0866527 









   0.0193262        54407  3.19945e-05   -0.0718583      7.11327     0.661209     0.667683    0.0862678 









   0.0190961        53202  3.18889e-05    -0.074152      7.11601     0.646311     0.652983     0.084324 









   0.0183114        51711  3.30589e-05   -0.0640974      7.16169     0.652857     0.651252    0.0851782 









   0.0177142        49915  3.47192e-05   -0.0639593      7.10396     0.649597     0.658972    0.0847528 









   0.0179881        50198  3.50296e-05   -0.0518004      7.10924     0.671181     0.666755    0.0875689 









     0.01785        49678  3.48179e-05   -0.0620664      7.16198     0.654131      0.65265    0.0853443 









   0.0178461        50117  3.54441e-05   -0.0515003       7.1153      0.66547     0.669029    0.0868237 









   0.0181977        50934    3.425e-05   -0.0445358      7.10326     0.660939      0.65555    0.0862325 









   0.0182081        50949  3.42096e-05   -0.0411105      7.12746     0.665544     0.653832    0.0868334 









    0.018477        52139  3.37135e-05   -0.0535559      7.08833     0.674398      0.66464    0.0879885 
