          Pi       NnzSnp      SigmaSq            S       ResVar       GenVar     SigmaSqG          hsq 
  0.00876489        24580  0.000349058    -0.122048      7.13173      2.02552      2.94805     0.236729 









  0.00539352        15009  0.000121047    -0.279984       7.9642     0.746202     0.772043    0.0872111 









   0.0049558        13977  0.000104435    -0.300148      7.99061     0.649878     0.641248    0.0759533 






    0.015589        43944  4.18766e-05   -0.0790403      7.98502     0.680905     0.666349    0.0795796 









   0.0150024        42401  4.31438e-05   -0.0593538      7.99844     0.649913     0.650463    0.0759574 









   0.0145021        40812  4.31354e-05   -0.0544655      8.01334     0.631267     0.626889    0.0737782 









   0.0147503        41369  4.50006e-05   -0.0744104      7.94837     0.666185     0.672873    0.0778593 









   0.0150544        42228  4.60218e-05   -0.0935024      7.96933     0.706372     0.696962     0.082556 









   0.0144136        40813  4.53051e-05   -0.0865497      7.97348     0.671998     0.668743    0.0785386 









   0.0143465        40598  4.34538e-05    -0.110798      7.98933     0.659743     0.651209    0.0771063 









   0.0145451        40853   4.4039e-05    -0.100026      7.96297     0.675311     0.660863    0.0789259 









   0.0146421        41036  4.41158e-05   -0.0976268      7.98063     0.677011     0.661135    0.0791245 









   0.0144847        40759  4.31101e-05   -0.0944909      8.03803     0.648405     0.639415    0.0757812 









   0.0147407        41435  4.36823e-05    -0.100423       7.9321     0.667825     0.662025    0.0780509 









   0.0150416        42279  4.44637e-05   -0.0683595      7.96985     0.667071     0.668127    0.0779628 









   0.0147853        41502  4.28275e-05   -0.0876064      8.01133     0.648413     0.647042    0.0757822 









   0.0148164        41394  4.21803e-05    -0.112147      8.02272     0.645904     0.648621    0.0754889 









   0.0146858        40955  4.23449e-05    -0.103376      8.02062     0.646168     0.638397    0.0755198 









   0.0149813        42230  4.22305e-05   -0.0893317      7.97954      0.65854     0.648748    0.0769657 









   0.0147375        41701  4.09977e-05    -0.112177      8.03135     0.643501     0.637026    0.0752081 









   0.0150485        42311  4.31742e-05    -0.116886      8.01396     0.678485     0.674965    0.0792968 









   0.0153181        43005  4.24199e-05    -0.119047      7.98819     0.696344     0.679852     0.081384 









   0.0151878        42910  4.19345e-05    -0.132787      7.99223     0.680569     0.673764    0.0795403 









    0.015113        42482  4.17057e-05    -0.130398      8.00558     0.673652     0.664675    0.0787319 









   0.0148792        41534  4.25412e-05    -0.145093       7.9915     0.672117     0.672928    0.0785525 









   0.0146365        40874  4.34081e-05    -0.139543      7.95536     0.678175     0.669674    0.0792606 









   0.0144236        40248  4.27757e-05    -0.136149      7.96685     0.643962      0.64677     0.075262 









   0.0143769        40718   4.3671e-05    -0.138006       8.0168     0.665017     0.669526    0.0777227 









   0.0145131        40921  4.24393e-05    -0.167198      7.98845     0.685887     0.672749    0.0801619 









   0.0143217        40014  4.09239e-05    -0.173675      8.00837     0.645607     0.635956    0.0754543 









   0.0141148        39728  4.26264e-05    -0.150303      8.00466     0.647938     0.646682    0.0757266 









   0.0139677        39098  4.32898e-05    -0.163241      7.98243     0.654694     0.652374    0.0765163 









   0.0135686        38119  4.31483e-05    -0.156968      7.97803     0.631631     0.634358    0.0738208 









   0.0136898        38445  4.35458e-05    -0.137562      8.01735     0.647265     0.631496    0.0756481 









   0.0146269        41097  4.35303e-05    -0.131935        7.945     0.694427     0.675169      0.08116 









   0.0146288        41058  4.26864e-05    -0.164523      7.97931     0.662117      0.67117    0.0773838 









   0.0147098        41162  4.25286e-05    -0.161956      7.93505      0.68373     0.675429    0.0799098 









   0.0145126        40687  4.27161e-05    -0.146028      7.94502     0.665773     0.660448    0.0778111 









   0.0145401        40925   4.0749e-05    -0.161619      8.01414     0.647596     0.643598    0.0756867 









    0.014941        41718  4.10325e-05    -0.163773      8.02758     0.662364     0.656696    0.0774127 









   0.0150438        42333  4.07692e-05    -0.168442      7.93175     0.678316     0.666431     0.079277 









    0.015031        42497  4.03123e-05    -0.160841      8.00674     0.673237     0.662184    0.0786834 









   0.0147223        41112  4.03312e-05    -0.177561      7.97354     0.667538     0.648081    0.0780174 









   0.0151395        42547  3.94448e-05    -0.166571       7.9663     0.663213      0.65011    0.0775119 









   0.0150551        42139  4.05304e-05    -0.148667      7.97668     0.667437     0.655007    0.0780056 









   0.0151587        42486  4.14851e-05    -0.130595      7.93524     0.660652     0.661155    0.0772126 









   0.0155971        44023   4.1323e-05    -0.157771      7.94945      0.70324     0.698508      0.08219 









   0.0155014        43722  4.14137e-05    -0.148565      7.97585     0.695834     0.690903    0.0813245 









   0.0150875        42620  4.06338e-05    -0.174235      7.93871     0.677928     0.671591    0.0792317 









   0.0148911        42121  4.05359e-05      -0.1818      8.05263     0.678313     0.669815    0.0792767 









   0.0145015        40850  4.11516e-05    -0.165738      7.97981     0.666296     0.647355    0.0778722 









   0.0145655        40689  4.27499e-05    -0.172962      7.95946     0.682138     0.676252    0.0797238 









   0.0142018        39847  4.19194e-05    -0.177338      7.97833     0.659605      0.65844    0.0770902 









   0.0138416        39253  4.41621e-05    -0.173712      7.96302     0.682431     0.674762    0.0797579 









   0.0137015        38982  4.33756e-05    -0.180193      8.00019     0.659099      0.66286    0.0770311 









   0.0135424        38040   4.4562e-05    -0.180575      8.01456     0.669637     0.666567    0.0782627 









   0.0139767        39276   4.3118e-05     -0.17018      8.03644     0.666117     0.655192    0.0778513 









   0.0140912        39769  4.43193e-05    -0.164037      7.92819     0.691157       0.6793    0.0807778 









   0.0141364        39782   4.5715e-05    -0.166265      7.95047     0.690933     0.705436    0.0807516 









   0.0135031        37941  4.45123e-05    -0.137122      8.00263     0.650827     0.637279    0.0760643 









   0.0132528        37213  4.57943e-05    -0.125727      8.02345     0.636851     0.644786    0.0744309 









   0.0131291        36935  4.67601e-05    -0.132076      7.99878     0.644153     0.646273    0.0752843 









   0.0130242        36735  4.92102e-05    -0.105801      7.95113     0.664202     0.667952    0.0776275 









   0.0129436        36208  5.03751e-05     -0.10088      7.97203     0.677144      0.66707      0.07914 









   0.0125116        35478  4.72476e-05    -0.139654      7.93902     0.651431     0.644575    0.0761349 









   0.0131384        36783  4.92397e-05    -0.148609       7.9517     0.693481     0.688023    0.0810494 









   0.0129227        36489  4.67627e-05    -0.170108      7.95394     0.681496      0.66523    0.0796487 









   0.0125095        35040   4.6858e-05    -0.152585      7.95949     0.649153     0.625393    0.0758686 









   0.0126898        35896  4.91201e-05    -0.115192      8.02308     0.651394     0.652302    0.0761305 









   0.0126013        35228  4.83487e-05    -0.114484      8.01625     0.629659     0.633902    0.0735904 









    0.013197        37022  4.55122e-05    -0.150968      8.01264     0.650317      0.64137    0.0760047 









   0.0136375        38363  4.37865e-05    -0.165954      8.04342     0.657733     0.653513    0.0768714 









   0.0135481        38192  4.36181e-05     -0.16348      8.03612     0.654406     0.645214    0.0764825 









   0.0134577        37598  4.47006e-05    -0.162965      7.98678     0.653748      0.64863    0.0764057 









   0.0132952        37191  4.51206e-05    -0.165504      7.95666     0.649235     0.646073    0.0758783 









   0.0135085        38033  4.59089e-05    -0.164891      7.95211     0.684764     0.674112    0.0800307 









   0.0132693        37546  4.55568e-05    -0.143844      8.01372     0.654685     0.647596    0.0765152 









   0.0133331        37508  4.59049e-05    -0.152625      8.04516     0.670841     0.658786    0.0784034 









    0.013432        37498  4.66049e-05    -0.157093      7.95437     0.673493     0.671592    0.0787133 









   0.0139428        38749  4.65648e-05    -0.170878      7.94164     0.719197     0.699859    0.0840549 









   0.0138094        39006  4.44474e-05    -0.176271      7.94573     0.685283     0.675887    0.0800913 









   0.0135486        38252  4.51015e-05      -0.1948      7.97248     0.684272     0.682412    0.0799731 









   0.0138737        38770  4.38972e-05    -0.206311       8.0296     0.703362     0.683893    0.0822043 









   0.0138693        39141  4.48905e-05    -0.197234      7.94321     0.702202     0.698511    0.0820687 









   0.0139505        39352  4.39953e-05    -0.209281      7.97336     0.696838     0.691529    0.0814417 









   0.0140509        39383  4.19685e-05     -0.22372       7.9533      0.68203     0.671736    0.0797111 









   0.0136886        38550   4.3142e-05    -0.203375      7.96661     0.671607     0.661271     0.078493 









   0.0135894        38215  4.41573e-05    -0.181787      8.00559     0.658044      0.65549    0.0769077 









    0.014107        39543  4.58665e-05     -0.18212      7.93392      0.71161     0.711226    0.0831682 









   0.0139597        39282  4.45868e-05    -0.203485      8.01317     0.684034      0.69631    0.0799453 









   0.0137252        38580  4.47382e-05    -0.198959      7.99966     0.689311     0.685579    0.0805621 









   0.0132846        37089  4.50077e-05    -0.205979      7.95723      0.67049      0.66936    0.0783624 









   0.0131572        37292  4.47334e-05    -0.238983      8.00964       0.6934     0.684851    0.0810399 









   0.0129532        36279  4.51711e-05    -0.242737      7.95431     0.678901      0.67794    0.0793454 









    0.012986        36452  4.52722e-05    -0.257605      7.95874     0.694654     0.691606    0.0811865 









   0.0126238        35590  4.67687e-05    -0.203454      7.97904     0.678716      0.66396    0.0793238 









   0.0127342        35736  4.53895e-05    -0.198429      8.04425     0.649419     0.641525    0.0758997 









   0.0127781        35726  4.70682e-05    -0.203045      7.92065     0.673881     0.674442    0.0787587 









   0.0131092        36850  4.71718e-05    -0.196657      7.99939     0.687889     0.690775    0.0803958 









   0.0134305        37649  4.45429e-05    -0.196243      7.99896     0.667553     0.664812    0.0780192 









   0.0135847        38296  4.45924e-05    -0.200582      7.97125     0.689717     0.683397    0.0806094 









   0.0137783        38730  4.46338e-05    -0.180985      7.99282     0.678816     0.674299    0.0793355 









    0.013796        39050   4.4408e-05    -0.189778       7.9479     0.687124     0.688095    0.0803064 









   0.0142588        40159  4.24147e-05    -0.211504       7.9173     0.679723     0.680856    0.0794414 









   0.0138123        38986   4.0472e-05    -0.205879      7.98336     0.645731      0.63052    0.0754687 









   0.0139117        39049  4.23446e-05     -0.19632        7.998     0.665506       0.6527    0.0777799 









   0.0140699        39596  4.41091e-05    -0.189439      7.98915     0.698572     0.688954    0.0816444 









   0.0141692        39867  4.25234e-05    -0.202232      8.00494     0.678028     0.678988    0.0792433 









   0.0143062        40199  4.25884e-05    -0.180421      8.00282     0.669733     0.668051    0.0782739 









   0.0140023        39600  4.41445e-05    -0.169566      7.91259      0.68468     0.680789    0.0800209 









   0.0141712        40104  4.41403e-05    -0.180995      7.99183     0.699476     0.688321    0.0817501 









   0.0138295        38938  4.34828e-05    -0.182295      7.94523     0.669735      0.66478    0.0782741 









   0.0141915        40060  4.28401e-05    -0.184846      7.92988     0.693187      0.67808    0.0810151 









   0.0140998        39561   4.2026e-05    -0.187674      8.03112     0.678219     0.660311    0.0792657 









   0.0139374        39069   4.2553e-05      -0.2138       8.0622      0.66323     0.670726    0.0775139 









   0.0140486        39851  4.03413e-05    -0.229242      7.96739     0.667297     0.658286    0.0779892 









   0.0142539        39554  4.18853e-05    -0.244112      7.96842     0.686072     0.683714    0.0801835 









   0.0139828        39618   4.2072e-05    -0.262267      7.97006     0.713516     0.700114    0.0833909 









   0.0141648        40063  4.38538e-05    -0.250694      7.95454     0.721987     0.727547     0.084381 









   0.0139427        39299  4.46993e-05     -0.23571      7.92334     0.720681     0.723094    0.0842284 









   0.0138156        38689  4.45086e-05    -0.227232      7.95851     0.706191     0.691846    0.0825349 
